running_id,10km,17km,gross_time,net_time
2413,00:49:09,01:26:38,01:52:35,01:51:15
3967,00:54:17,01:31:34,02:07:58,01:51:16
2268,00:56:47,01:33:13,02:00:08,01:51:16
7147,00:52:57,01:31:13,02:00:18,01:51:16
9201,00:48:53,01:27:47,01:59:17,01:51:16
5469,00:53:35,01:31:17,01:56:15,01:51:16
1402,00:51:49,01:30:43,01:51:45,01:51:17
5313,00:50:37,01:29:56,01:52:53,01:51:17
3481,00:53:55,01:31:35,01:58:40,01:51:17
8586,00:50:16,01:29:26,01:54:31,01:51:18
274,00:50:53,01:29:13,01:55:20,01:51:18
7314,00:54:32,01:31:56,01:56:09,01:51:19
5611,00:50:27,01:29:02,01:54:42,01:51:19
3708,00:53:47,01:31:11,02:01:09,01:51:20
2224,00:52:25,01:30:36,02:01:07,01:51:20
2514,00:53:59,01:31:28,01:56:16,01:51:20
4012,00:52:01,01:30:23,01:56:03,01:51:21
7086,00:55:56,01:32:41,01:59:47,01:51:21
3536,00:52:23,01:30:20,01:56:03,01:51:21
2556,00:53:24,01:30:45,02:01:13,01:51:21
5045,00:50:00,01:29:51,01:51:30,01:51:22
6436,00:51:08,01:29:13,01:55:43,01:51:22
9238,00:53:38,01:30:42,01:59:27,01:51:23
6036,00:51:43,01:30:03,01:56:18,01:51:23
5332,00:52:42,01:31:03,01:58:39,01:51:23
3865,00:53:53,01:30:50,01:55:03,01:51:23
1713,00:53:21,01:30:40,01:56:28,01:51:24
4005,00:49:25,01:29:24,01:52:50,01:51:24
8553,00:50:55,01:29:57,01:54:48,01:51:25
4637,00:51:50,01:30:27,01:55:49,01:51:25
8280,00:51:23,01:31:23,01:55:34,01:51:25
3513,00:49:02,01:31:45,01:54:48,01:51:26
2421,00:50:26,01:29:01,01:56:27,01:51:26
5755,00:53:44,01:31:39,02:03:33,01:51:27
5508,00:51:49,01:30:59,01:59:27,01:51:27
1892,00:53:36,01:31:16,01:55:49,01:51:27
4388,00:52:15,01:30:32,01:52:25,01:51:29
974,00:50:35,01:30:03,01:54:55,01:51:30
6769,00:52:16,01:30:12,01:52:45,01:51:30
4413,00:54:34,01:31:52,01:55:57,01:51:31
5279,00:50:25,01:29:32,01:52:25,01:51:31
6580,00:49:21,01:29:12,01:55:08,01:51:31
6128,00:50:20,01:29:03,01:56:24,01:51:32
6551,00:52:20,01:30:32,01:54:52,01:51:33
4490,00:54:30,01:32:22,02:03:02,01:51:34
1926,00:54:24,01:32:27,02:00:23,01:51:35
1443,00:55:10,01:32:51,01:56:32,01:51:35
3821,00:52:25,01:30:46,01:54:50,01:51:36
5381,00:50:58,01:29:24,01:56:00,01:51:36
341,00:53:49,01:31:40,01:59:01,01:51:36
1548,00:54:02,01:32:11,01:56:45,01:51:37
7391,00:52:07,01:30:51,01:55:21,01:51:37
7531,00:52:14,01:30:48,01:55:23,01:51:37
1641,00:51:22,01:29:49,01:52:41,01:51:38
7092,00:53:49,01:32:04,01:56:42,01:51:38
667,00:49:12,01:28:56,01:55:38,01:51:38
4981,00:55:45,01:32:24,01:56:08,01:51:39
2525,00:51:23,01:30:02,01:56:49,01:51:40
6698,00:49:49,01:27:28,01:55:20,01:51:40
4332,00:50:57,01:30:17,01:56:16,01:51:40
7380,00:54:23,01:31:49,01:56:53,01:51:41
1364,00:52:51,01:31:43,01:56:16,01:51:41
1240,00:50:47,01:29:23,01:52:55,01:51:42
9241,00:55:44,01:32:55,02:03:45,01:51:44
5943,00:51:14,01:29:33,01:56:40,01:51:44
5488,00:49:34,01:27:15,01:52:55,01:51:45
3353,00:51:42,01:29:35,01:59:00,01:51:46
5450,00:54:32,01:32:05,02:08:38,01:51:46
3183,00:54:18,01:31:41,02:07:58,01:51:46
1144,00:52:27,01:30:24,01:56:44,01:51:47
5596,00:53:34,01:31:56,02:00:14,01:51:47
5437,00:54:33,01:32:06,02:08:39,01:51:48
8400,00:50:45,01:28:38,01:52:49,01:51:48
4532,00:52:30,01:31:12,02:01:31,01:51:48
981,00:51:59,01:31:03,01:59:40,01:51:49
2560,00:51:17,01:30:32,01:52:57,01:51:50
2967,00:50:01,01:28:36,01:55:20,01:51:50
6617,00:54:32,01:32:06,01:59:22,01:51:51
308,00:52:15,01:30:52,01:56:15,01:51:51
3662,00:54:34,01:33:08,01:56:07,01:51:51
1256,00:49:20,01:27:11,01:52:31,01:51:52
5456,00:52:39,01:30:01,01:56:44,01:51:52
6418,00:53:37,01:31:21,01:53:23,01:51:52
1329,00:53:26,01:32:15,02:02:11,01:51:52
4051,00:53:30,01:31:56,01:56:26,01:51:53
2708,00:53:01,01:30:53,01:57:05,01:51:54
4793,00:53:01,01:31:46,01:52:55,01:51:54
5103,00:52:57,01:31:58,02:07:13,01:51:54
7466,00:52:48,01:30:54,02:01:11,01:51:55
6529,00:53:03,01:32:13,01:53:12,01:51:55
2537,00:52:20,01:30:52,01:55:41,01:51:55
5855,00:53:16,01:30:46,01:56:16,01:51:56
6530,00:53:03,01:31:56,01:53:12,01:51:56
1488,00:54:05,01:32:24,02:04:00,01:51:57
1693,00:52:57,01:30:58,01:56:21,01:51:57
3044,00:51:07,01:30:07,01:59:32,01:51:57
1527,00:51:30,01:30:44,01:53:38,01:51:58
9047,00:52:17,01:30:38,01:59:14,01:51:58
6653,00:52:36,01:31:22,01:55:44,01:51:58
1584,00:52:24,01:30:25,01:59:31,01:51:59
5568,00:50:32,01:31:09,01:59:46,01:51:59
5397,00:51:53,01:30:38,01:56:16,01:52:00
8138,00:55:13,01:32:12,01:56:06,01:52:01
7591,00:53:20,01:32:07,01:56:46,01:52:02
1723,00:50:45,01:29:30,01:55:34,01:52:03
1114,00:53:42,01:32:00,01:56:05,01:52:04
2876,00:49:16,01:29:26,01:53:16,01:52:04
2939,00:51:54,01:30:36,01:56:36,01:52:06
8595,00:49:23,01:29:09,01:55:19,01:52:06
6018,00:53:14,01:31:26,02:02:20,01:52:06
6603,00:49:27,01:29:43,01:55:47,01:52:06
2139,00:54:19,01:32:10,01:56:11,01:52:06
642,00:51:43,01:30:26,01:55:29,01:52:07
498,00:50:42,01:29:46,01:53:36,01:52:07
842,00:52:59,01:30:23,01:57:12,01:52:07
249,00:50:06,01:30:09,01:53:31,01:52:08
3910,00:51:04,01:30:24,02:08:32,01:52:09
8459,00:51:25,01:31:25,01:56:19,01:52:10
5037,00:52:16,01:31:23,02:00:29,01:52:10
6194,00:53:52,01:32:10,02:01:06,01:52:10
5158,00:51:29,01:30:40,01:59:57,01:52:10
8202,00:53:07,01:31:13,02:01:52,01:52:10
4569,00:52:25,01:31:13,02:00:11,01:52:12
4237,00:51:36,01:31:11,01:57:05,01:52:14
4970,00:51:16,01:30:33,01:56:37,01:52:15
58,00:48:39,01:28:11,01:55:31,01:52:15
5916,00:51:24,01:29:56,01:56:32,01:52:16
4757,00:52:18,01:31:25,01:53:41,01:52:16
8901,00:49:24,01:29:06,01:53:16,01:52:16
4520,00:49:45,01:29:44,01:52:16,01:52:16
1766,00:53:27,01:30:59,01:57:06,01:52:17
3877,00:51:18,01:30:43,01:55:47,01:52:17
8844,00:54:25,01:31:46,02:01:42,01:52:17
3769,00:54:00,01:32:12,02:03:40,01:52:17
6559,00:51:28,01:30:34,01:59:37,01:52:20
7449,00:52:52,01:31:22,02:00:40,01:52:20
1354,00:49:40,01:29:45,01:53:22,01:52:21
1555,00:50:05,01:29:58,01:53:22,01:52:21
2909,00:55:32,01:33:44,02:00:20,01:52:22
2338,00:52:25,01:31:02,01:59:41,01:52:22
303,00:50:07,01:29:43,01:55:34,01:52:22
3553,00:53:38,01:31:57,02:08:17,01:52:22
404,00:51:36,01:30:29,01:55:46,01:52:22
2895,00:52:34,01:30:38,01:55:45,01:52:24
5789,00:51:33,01:29:56,01:57:29,01:52:24
4313,00:52:50,01:30:29,01:56:46,01:52:25
8718,00:51:38,01:30:26,01:59:44,01:52:26
3643,00:52:59,01:32:31,01:55:58,01:52:26
5717,00:54:05,01:32:54,01:57:12,01:52:26
5282,00:50:37,01:27:35,02:00:48,01:52:27
2943,00:51:36,01:30:24,01:59:55,01:52:27
5081,00:55:18,01:33:09,02:09:03,01:52:27
8970,00:53:27,01:31:21,02:04:47,01:52:27
2458,00:52:00,01:31:05,01:53:24,01:52:28
8513,00:50:03,01:29:41,01:53:26,01:52:28
6461,00:53:20,01:31:38,02:04:45,01:52:29
4035,00:53:45,01:32:04,01:57:22,01:52:29
4838,00:53:31,01:32:20,02:01:41,01:52:29
4219,00:54:19,01:32:14,01:56:10,01:52:30
3714,00:52:36,01:31:06,02:01:00,01:52:30
5428,00:49:46,01:30:25,01:56:25,01:52:30
2597,00:51:39,01:30:27,01:57:22,01:52:31
8334,00:53:45,01:31:53,01:56:47,01:52:31
4961,00:53:41,01:32:03,02:00:33,01:52:33
2661,00:51:59,01:30:55,01:57:19,01:52:33
3523,00:52:41,01:31:42,01:57:39,01:52:33
8649,00:53:26,01:31:33,02:04:15,01:52:34
2156,00:51:42,01:31:03,01:53:24,01:52:34
4234,00:51:24,01:30:45,01:56:14,01:52:35
5106,00:51:11,01:29:56,01:55:53,01:52:35
7494,00:51:10,01:29:55,01:55:53,01:52:35
1357,00:52:52,01:30:50,02:02:51,01:52:36
4503,00:55:15,01:32:01,02:02:53,01:52:36
899,00:52:21,01:30:49,01:56:24,01:52:36
1448,00:50:38,01:31:38,01:56:54,01:52:36
2113,00:54:10,01:32:08,01:57:18,01:52:38
1954,00:52:46,01:31:29,01:56:24,01:52:38
5730,00:51:42,01:31:16,01:53:52,01:52:39
8482,00:51:41,01:31:02,02:00:09,01:52:39
8474,00:51:40,01:31:00,02:00:10,01:52:39
2378,00:51:49,01:31:18,01:56:30,01:52:39
8598,00:52:22,01:31:14,01:56:46,01:52:40
2250,00:52:40,01:31:41,02:03:40,01:52:40
5778,00:53:09,01:31:58,01:56:16,01:52:40
2803,00:52:17,01:30:43,02:00:40,01:52:41
2523,00:53:10,01:31:35,02:01:09,01:52:42
9010,00:49:44,01:29:59,02:01:39,01:52:42
4826,00:54:29,01:32:30,02:05:16,01:52:42
9839,00:50:25,01:30:37,01:53:32,01:52:44
781,00:52:24,01:31:34,02:00:38,01:52:44
6880,00:54:33,01:32:07,02:01:17,01:52:44
9836,00:50:23,01:30:27,01:53:33,01:52:44
6733,00:53:24,01:31:55,01:57:02,01:52:44
6446,00:53:18,01:31:54,01:53:58,01:52:45
1522,00:53:07,01:32:08,02:02:42,01:52:45
2920,00:50:56,01:30:54,01:53:46,01:52:46
1564,00:51:55,01:31:03,01:56:14,01:52:46
2491,00:50:53,01:29:55,01:54:18,01:52:46
8143,00:54:02,01:32:21,01:56:50,01:52:47
8543,00:50:27,01:30:46,01:57:03,01:52:47
3625,00:53:38,01:31:56,02:00:37,01:52:47
1973,00:53:37,01:32:17,01:57:28,01:52:47
1849,00:54:13,01:32:38,02:00:40,01:52:48
2919,00:50:57,01:30:53,01:53:48,01:52:48
4402,00:47:17,01:28:38,01:54:15,01:52:49
4990,00:54:55,01:32:36,01:58:03,01:52:50
1998,00:52:05,01:30:36,02:05:40,01:52:50
365,00:53:07,01:31:09,02:01:03,01:52:50
2937,00:51:54,01:31:22,01:56:46,01:52:51
2911,00:51:12,01:30:02,02:01:01,01:52:51
327,00:50:10,01:29:57,01:53:47,01:52:52
5721,00:52:15,01:31:00,01:57:34,01:52:52
1029,00:52:58,01:31:45,01:54:47,01:52:53
5529,00:53:32,01:32:15,02:01:28,01:52:53
2931,00:54:57,01:32:35,02:02:31,01:52:54
808,00:56:39,01:34:05,02:02:40,01:52:54
3786,00:53:41,01:31:49,01:58:01,01:52:55
5614,00:54:22,01:32:27,01:56:49,01:52:55
2159,00:49:55,01:29:58,01:54:12,01:52:56
8479,00:54:56,01:32:52,01:57:12,01:52:56
6802,00:52:10,01:32:16,01:53:35,01:52:56
4597,00:52:51,01:30:54,02:02:01,01:52:57
4602,00:53:41,01:31:50,01:58:02,01:52:57
4435,00:54:47,01:32:16,02:03:13,01:52:57
6100,00:52:26,01:31:57,01:56:46,01:52:57
4530,00:50:52,01:29:51,01:56:10,01:52:58
1720,00:53:20,01:32:23,01:57:31,01:52:59
8936,00:53:06,01:32:15,02:02:06,01:52:59
4449,00:52:11,01:31:02,01:58:14,01:53:00
254,00:53:42,01:32:01,01:56:41,01:53:01
7435,00:52:54,01:31:56,02:00:49,01:53:02
1363,00:52:26,01:31:10,01:57:12,01:53:02
2636,00:54:54,01:32:32,02:01:24,01:53:02
277,00:54:02,01:32:24,02:01:01,01:53:03
5272,00:53:35,01:32:15,01:57:19,01:53:03
4485,00:52:46,01:31:17,01:56:37,01:53:03
104,00:51:51,01:31:17,01:56:20,01:53:04
1552,00:53:41,01:32:03,02:00:31,01:53:04
3554,00:51:58,01:30:46,01:56:58,01:53:04
6537,00:52:00,01:30:39,01:57:29,01:53:04
1225,00:52:35,01:31:25,01:57:09,01:53:04
1874,00:54:06,01:32:28,02:06:08,01:53:05
8399,00:54:19,01:32:26,01:54:31,01:53:06
2615,00:52:35,01:31:37,01:56:25,01:53:06
6427,00:52:29,01:31:46,01:57:51,01:53:06
4173,00:52:34,01:31:19,01:56:25,01:53:06
1993,00:52:07,01:30:54,02:04:08,01:53:06
9096,00:54:43,01:33:21,02:04:43,01:53:06
4951,00:52:49,01:31:19,01:56:39,01:53:07
4257,00:53:38,01:32:27,02:00:34,01:53:07
5910,00:53:39,01:32:30,02:00:34,01:53:07
7100,00:49:41,01:30:15,01:54:17,01:53:08
1231,00:53:41,01:32:03,02:01:52,01:53:08
5864,00:52:36,01:31:37,01:56:30,01:53:10
7188,00:50:23,01:31:09,01:54:16,01:53:10
361,00:55:31,01:32:46,02:06:15,01:53:11
3176,00:52:12,01:31:16,01:57:27,01:53:11
843,00:53:25,01:32:30,02:08:29,01:53:12
3736,00:52:45,01:31:34,01:54:32,01:53:12
4856,00:52:31,01:30:45,01:58:07,01:53:12
2319,00:52:26,01:31:15,01:58:28,01:53:14
7141,00:51:59,01:30:51,01:57:00,01:53:14
3701,00:53:55,01:33:25,02:00:29,01:53:14
2893,00:52:17,01:31:41,01:54:34,01:53:16
3429,00:55:05,01:33:28,02:00:57,01:53:16
782,00:53:57,01:32:35,02:01:10,01:53:17
426,00:54:03,01:32:46,01:57:45,01:53:17
2400,00:53:02,01:31:17,01:57:56,01:53:18
5663,00:51:22,01:29:03,01:57:54,01:53:18
1736,00:53:51,01:32:24,01:56:39,01:53:18
391,00:51:07,01:30:27,02:10:02,01:53:18
2261,00:50:14,01:30:41,01:54:27,01:53:18
6833,00:52:12,01:31:15,02:02:04,01:53:19
5922,00:54:59,01:33:04,01:57:33,01:53:19
5396,00:54:25,01:32:54,02:08:51,01:53:20
8857,00:52:32,01:32:16,02:00:32,01:53:20
2375,00:53:11,01:32:02,01:57:00,01:53:21
2804,00:53:38,01:32:15,02:01:08,01:53:22
8981,00:53:14,01:32:33,01:54:53,01:53:22
4642,00:53:33,01:32:25,02:08:48,01:53:22
2993,00:53:38,01:32:15,02:01:08,01:53:23
6743,00:53:12,01:32:02,01:57:03,01:53:24
2454,00:53:45,01:32:07,02:02:21,01:53:24
9012,00:50:12,01:32:04,01:57:09,01:53:25
2374,00:53:09,01:32:03,01:57:04,01:53:25
6493,00:52:17,01:31:48,01:57:54,01:53:25
5002,00:52:44,01:31:46,02:01:59,01:53:25
7418,00:53:40,01:32:48,01:57:25,01:53:26
5032,00:52:52,01:32:13,02:01:08,01:53:27
4059,00:51:24,01:31:08,01:56:42,01:53:27
3670,00:50:51,01:30:14,01:57:36,01:53:27
4033,00:53:30,01:32:41,01:57:41,01:53:28
4988,00:51:27,01:31:09,01:56:42,01:53:28
1914,00:52:46,01:32:02,02:00:59,01:53:28
6571,00:52:08,01:30:37,02:00:56,01:53:28
5221,00:50:43,01:29:32,02:00:57,01:53:30
3424,00:53:29,01:31:45,02:04:57,01:53:31
4611,00:54:17,01:31:48,02:01:30,01:53:31
2498,00:56:48,01:33:17,02:02:22,01:53:31
831,00:49:52,01:31:10,01:57:22,01:53:31
819,00:49:37,01:28:38,01:58:29,01:53:31
3794,00:52:52,01:32:13,02:01:03,01:53:31
5297,00:52:46,01:31:44,01:58:15,01:53:32
4281,00:52:09,01:31:07,01:58:46,01:53:33
3346,00:56:37,01:33:26,02:11:04,01:53:33
8588,00:53:30,01:32:53,01:54:41,01:53:34
2481,00:53:46,01:32:35,01:58:13,01:53:34
8708,00:54:56,01:32:52,02:01:26,01:53:34
328,00:51:59,01:31:27,02:01:29,01:53:35
8269,00:53:49,01:32:52,01:54:25,01:53:35
5387,00:54:01,01:33:00,02:01:19,01:53:35
8154,00:48:33,01:28:50,01:53:40,01:53:35
3916,00:53:50,01:32:26,01:57:38,01:53:36
4429,00:54:00,01:32:59,02:01:21,01:53:36
6150,00:52:10,01:31:25,01:58:48,01:53:36
2894,00:52:05,01:32:09,01:57:08,01:53:36
3646,00:49:38,01:28:39,01:58:34,01:53:36
1859,00:53:03,01:32:44,02:01:44,01:53:37
7332,00:51:56,01:30:05,02:01:09,01:53:37
3737,00:50:51,01:30:48,01:54:50,01:53:38
3488,00:52:29,01:31:50,02:01:04,01:53:38
6696,00:52:45,01:32:10,01:55:08,01:53:38
7240,00:54:12,01:32:27,01:58:52,01:53:39
7053,00:54:00,01:32:49,01:58:38,01:53:40
8492,00:53:10,01:31:59,02:01:19,01:53:41
2747,00:52:36,01:31:21,01:57:48,01:53:41
311,00:51:02,01:31:05,01:54:26,01:53:43
4784,00:53:31,01:32:27,01:58:43,01:53:43
7256,00:54:54,01:33:16,02:02:25,01:53:43
9014,00:50:48,01:31:57,02:00:59,01:53:43
2591,00:52:01,01:30:55,02:06:17,01:53:44
2766,00:51:06,01:31:25,02:03:16,01:53:44
2391,00:53:28,01:32:06,02:01:40,01:53:44
1655,00:51:12,01:30:48,01:57:53,01:53:45
54,00:50:49,01:30:50,01:54:53,01:53:45
5227,00:52:38,01:32:52,02:02:47,01:53:46
5623,00:54:59,01:33:56,02:04:06,01:53:46
1529,00:54:59,01:33:58,02:04:06,01:53:46
6594,00:53:01,01:31:58,01:55:07,01:53:47
9185,00:53:53,01:32:26,01:58:59,01:53:47
1697,00:53:43,01:32:14,01:57:56,01:53:48
6593,00:53:03,01:32:18,01:55:09,01:53:48
1579,00:54:13,01:32:57,01:58:36,01:53:49
3983,00:53:28,01:32:07,01:58:12,01:53:49
6768,00:52:52,01:32:08,02:02:33,01:53:49
4502,00:52:23,01:31:42,01:57:42,01:53:49
6089,00:53:48,01:32:54,02:03:48,01:53:50
8427,00:51:06,01:31:13,01:57:13,01:53:51
5555,00:53:24,01:32:12,02:04:43,01:53:51
4357,00:48:25,01:29:57,01:54:32,01:53:52
4609,00:52:41,01:31:55,01:58:08,01:53:53
8176,00:54:59,01:33:38,02:02:25,01:53:53
2066,00:51:29,01:30:48,01:54:12,01:53:53
2004,00:50:32,01:27:52,02:02:28,01:53:53
8177,00:55:01,01:33:39,02:02:24,01:53:54
6487,00:54:10,01:32:52,02:05:01,01:53:54
3941,00:52:34,01:31:58,01:58:18,01:53:55
3720,00:54:08,01:32:51,02:09:11,01:53:55
6169,00:54:21,01:33:02,02:04:08,01:53:55
1163,00:53:25,01:32:26,01:57:35,01:53:56
4750,00:54:01,01:32:49,02:06:05,01:53:56
3876,00:52:32,01:32:16,01:57:32,01:53:56
1648,00:53:43,01:32:22,02:01:59,01:53:56
7448,00:53:28,01:32:29,02:05:55,01:53:56
3960,00:53:00,01:32:04,01:55:05,01:53:56
5064,00:53:29,01:32:30,02:05:55,01:53:56
6697,00:51:54,01:31:39,01:57:38,01:53:57
5319,00:54:42,01:33:25,01:58:35,01:53:59
7287,00:56:25,01:35:23,02:07:03,01:53:59
7387,00:51:10,01:31:50,02:19:52,01:53:59
2863,00:50:30,01:30:19,02:04:01,01:54:00
5172,00:52:06,01:31:30,02:01:18,01:54:00
3454,00:53:25,01:32:08,01:58:43,01:54:01
196,00:51:15,01:31:10,01:57:33,01:54:02
764,00:53:58,01:32:57,02:02:15,01:54:02
5170,00:53:15,01:32:32,02:02:10,01:54:03
3180,00:52:33,01:31:16,02:06:28,01:54:03
8335,00:52:47,01:31:43,01:58:09,01:54:03
1913,00:54:03,01:31:34,01:58:49,01:54:03
3173,00:52:51,01:32:15,02:01:31,01:54:03
9195,00:53:45,01:32:46,02:04:41,01:54:05
3078,00:53:47,01:32:35,02:06:47,01:54:06
8146,00:52:47,01:32:02,01:58:12,01:54:06
490,00:54:12,01:32:56,01:58:55,01:54:07
7258,00:51:04,01:32:24,01:57:34,01:54:07
9813,00:54:03,01:33:29,01:54:29,01:54:08
1054,00:54:02,01:32:51,02:02:13,01:54:09
1378,00:55:03,01:33:50,02:09:52,01:54:09
4563,00:52:42,01:32:53,02:02:34,01:54:09
8205,00:53:59,01:32:50,02:02:36,01:54:10
557,00:53:18,01:32:09,02:06:30,01:54:10
1333,00:52:58,01:32:08,01:58:44,01:54:10
6147,00:54:00,01:33:05,02:06:47,01:54:11
8931,00:50:17,01:31:14,01:55:03,01:54:11
4221,00:54:56,01:33:12,01:58:40,01:54:11
2681,00:54:21,01:33:03,01:58:43,01:54:12
8767,00:53:28,01:33:29,01:59:28,01:54:12
2750,00:51:33,01:32:38,01:55:45,01:54:12
9038,00:54:24,01:33:25,02:06:41,01:54:12
1786,00:53:04,01:32:50,01:58:56,01:54:12
4441,00:53:47,01:33:12,02:01:43,01:54:13
135,00:52:43,01:32:35,02:03:26,01:54:13
1281,00:51:21,01:30:51,01:58:01,01:54:13
5720,00:52:25,01:33:03,02:02:04,01:54:14
1869,00:53:28,01:33:21,01:57:29,01:54:14
6613,00:50:39,01:32:44,01:54:51,01:54:15
5245,00:50:24,01:29:46,01:57:48,01:54:15
2274,00:52:39,01:32:16,01:59:29,01:54:15
1730,00:53:27,01:33:19,01:57:30,01:54:16
5801,00:55:43,01:34:34,02:09:47,01:54:16
7589,00:51:11,01:31:24,01:57:33,01:54:16
673,00:54:14,01:32:56,02:02:26,01:54:17
8416,00:54:29,01:33:24,01:58:54,01:54:17
6734,00:53:01,01:32:21,01:58:35,01:54:17
9119,00:51:57,01:31:53,01:58:12,01:54:18
9204,00:53:53,01:32:44,02:02:41,01:54:20
3526,00:53:40,01:33:28,02:01:37,01:54:20
8407,00:54:32,01:33:25,01:58:56,01:54:20
5561,00:52:49,01:32:01,01:55:48,01:54:21
6196,00:52:22,01:32:20,01:55:21,01:54:21
5734,00:54:14,01:33:06,02:04:38,01:54:22
8982,00:53:07,01:32:59,02:01:44,01:54:22
7110,00:54:32,01:33:07,02:04:49,01:54:22
5831,00:52:49,01:32:17,01:59:18,01:54:23
2862,00:53:35,01:32:56,01:59:02,01:54:23
904,00:53:09,01:33:00,01:58:47,01:54:23
5135,00:52:49,01:32:03,01:55:49,01:54:23
1699,00:52:37,01:33:10,02:03:09,01:54:24
504,00:52:20,01:32:04,01:55:30,01:54:25
6986,00:49:23,01:28:36,01:55:32,01:54:25
79,00:55:17,01:33:56,02:02:01,01:54:26
6480,00:52:58,01:33:16,02:06:47,01:54:26
8806,00:53:11,01:33:03,02:01:48,01:54:26
7372,00:56:03,01:34:30,02:02:06,01:54:26
1441,00:52:26,01:32:46,02:02:08,01:54:26
5566,00:53:37,01:32:50,01:58:45,01:54:26
9262,00:54:20,01:33:06,02:04:43,01:54:26
4191,00:58:12,01:35:38,02:04:28,01:54:27
8503,00:53:00,01:31:42,02:02:36,01:54:27
1773,00:55:44,01:33:23,02:02:40,01:54:27
5501,00:50:50,01:31:15,01:55:20,01:54:27
8288,00:52:20,01:31:48,01:55:37,01:54:27
8375,00:51:14,01:31:38,01:57:55,01:54:28
1668,00:54:34,01:33:10,01:58:46,01:54:29
9232,00:55:18,01:33:59,02:02:48,01:54:29
8432,00:54:51,01:33:10,02:03:24,01:54:29
8433,00:54:50,01:33:09,02:03:25,01:54:29
2185,00:54:07,01:33:01,02:02:18,01:54:29
9233,00:55:18,01:33:58,02:02:48,01:54:30
1088,00:53:33,01:32:30,01:58:28,01:54:30
2354,00:51:45,01:31:40,01:57:44,01:54:30
4254,00:50:18,01:30:11,01:58:56,01:54:30
2184,00:54:07,01:33:01,02:02:19,01:54:30
4547,00:54:55,01:34:08,02:02:38,01:54:31
4986,00:53:19,01:33:04,02:02:32,01:54:31
4788,00:53:58,01:33:01,01:58:11,01:54:31
971,00:54:03,01:33:44,01:59:28,01:54:32
9842,00:49:14,01:34:03,01:56:01,01:54:32
166,00:55:48,01:34:41,02:03:00,01:54:32
2220,00:53:59,01:33:15,02:03:51,01:54:32
8358,00:53:45,01:33:13,01:57:49,01:54:33
1833,00:54:34,01:33:18,02:02:21,01:54:34
5702,00:53:27,01:32:39,02:01:51,01:54:34
3943,00:49:55,01:31:39,02:02:02,01:54:35
8429,00:53:35,01:32:28,02:05:33,01:54:36
3993,00:54:24,01:33:27,02:03:47,01:54:36
4162,00:53:10,01:32:41,01:58:16,01:54:36
5432,00:52:27,01:32:28,01:55:39,01:54:36
5827,00:53:44,01:32:57,02:04:08,01:54:36
5538,00:54:50,01:33:57,02:09:53,01:54:36
6673,00:53:54,01:32:29,02:01:57,01:54:36
4701,00:52:42,01:32:22,01:58:41,01:54:36
3148,00:53:04,01:32:11,02:05:52,01:54:37
1538,00:51:55,01:31:40,01:58:17,01:54:37
2173,00:55:09,01:33:49,01:58:53,01:54:38
1040,00:54:11,01:33:29,02:07:01,01:54:38
650,00:54:25,01:33:18,02:04:43,01:54:39
6101,00:53:27,01:32:35,02:02:18,01:54:39
3607,00:53:42,01:33:19,01:55:34,01:54:39
3616,00:55:55,01:34:35,02:05:53,01:54:39
6879,00:55:23,01:33:42,02:02:50,01:54:40
1193,00:54:41,01:33:36,02:02:11,01:54:41
6852,00:52:11,01:32:06,01:59:20,01:54:41
2836,00:52:10,01:34:08,01:59:10,01:54:41
5533,00:52:38,01:31:46,01:59:03,01:54:41
3628,00:54:51,01:33:55,02:07:17,01:54:41
1831,00:50:00,01:31:00,01:58:01,01:54:41
4345,00:53:47,01:33:28,02:03:42,01:54:41
8217,00:54:41,01:33:58,01:58:36,01:54:42
424,00:53:47,01:33:28,01:58:38,01:54:42
3801,00:54:48,01:33:50,02:02:18,01:54:42
3495,00:59:01,01:35:30,02:10:41,01:54:42
7259,00:52:16,01:32:57,01:58:08,01:54:42
2882,00:50:55,01:32:30,01:58:05,01:54:43
8863,00:55:11,01:34:05,01:58:17,01:54:43
235,00:57:02,01:35:13,02:06:10,01:54:43
423,00:53:47,01:33:29,01:58:39,01:54:44
791,00:54:50,01:33:36,01:58:34,01:54:45
1734,00:53:06,01:32:44,01:59:25,01:54:45
2290,00:49:56,01:30:51,01:58:05,01:54:45
6645,00:53:24,01:33:19,01:55:36,01:54:45
4942,00:54:34,01:33:32,01:59:07,01:54:45
570,00:53:59,01:33:43,02:02:46,01:54:46
1725,00:55:24,01:34:09,02:02:57,01:54:47
1763,00:51:38,01:31:32,01:56:05,01:54:47
5980,00:56:14,01:35:33,02:02:26,01:54:47
5254,00:52:57,01:32:28,01:58:35,01:54:48
8268,00:54:42,01:33:54,02:03:09,01:54:48
6680,00:52:05,01:32:35,01:58:26,01:54:48
1565,00:52:23,01:32:07,02:02:08,01:54:49
7179,00:55:28,01:33:54,02:05:06,01:54:51
578,00:52:23,01:31:38,01:59:04,01:54:51
1767,00:54:20,01:33:26,02:02:42,01:54:51
9292,00:54:01,01:32:57,02:02:50,01:54:51
4973,00:54:49,01:33:52,01:59:59,01:54:52
9088,00:54:16,01:34:42,02:03:23,01:54:52
4099,00:53:34,01:33:00,02:03:28,01:54:52
3112,00:54:18,01:33:06,02:10:15,01:54:52
7281,00:52:47,01:32:13,01:59:36,01:54:53
