running_id,10km,17km,gross_time,net_time
10731,00:48:40,01:25:52,01:56:19,01:47:23
7138,00:49:03,01:26:40,01:48:45,01:47:28
6079,00:49:53,01:27:24,01:48:44,01:47:28
10825,00:49:51,01:26:28,01:52:27,01:47:29
6985,00:49:37,01:26:40,01:52:22,01:47:29
5824,00:49:14,01:26:28,01:52:56,01:47:30
1156,00:51:18,01:27:52,01:49:06,01:47:31
2377,00:49:56,01:26:54,01:48:52,01:47:32
10284,00:51:47,01:27:48,01:59:23,01:47:32
6298,00:51:09,01:28:22,01:56:53,01:47:32
5832,00:48:39,01:26:11,01:52:47,01:47:33
2471,00:50:26,01:27:21,01:57:44,01:47:33
3473,00:52:38,01:28:20,01:57:23,01:47:33
3813,00:51:07,01:27:03,01:48:53,01:47:33
10659,00:47:29,01:25:21,01:48:40,01:47:35
2918,00:50:17,01:26:35,02:03:21,01:47:35
701,00:49:46,01:26:31,01:48:26,01:47:36
973,00:51:33,01:28:00,01:57:39,01:47:36
2231,00:51:31,01:27:59,01:54:04,01:47:37
4765,00:49:13,01:26:26,01:53:18,01:47:37
4580,00:52:00,01:28:52,01:57:03,01:47:37
1821,00:50:26,01:26:14,01:58:46,01:47:37
1634,00:49:38,01:27:29,01:56:32,01:47:38
5092,00:50:56,01:27:51,01:57:40,01:47:39
5251,00:50:25,01:27:12,01:58:39,01:47:39
7174,00:51:24,01:27:56,01:53:45,01:47:39
6143,00:52:13,01:27:44,02:03:12,01:47:39
5562,00:50:50,01:27:04,01:52:45,01:47:40
2160,00:49:14,01:26:23,01:48:55,01:47:40
1209,00:50:26,01:26:49,01:53:18,01:47:41
6362,00:49:10,01:24:54,01:48:51,01:47:42
6169,00:50:34,01:27:06,02:02:28,01:47:42
1108,00:47:22,01:25:48,01:53:05,01:47:43
5176,00:51:58,01:28:49,01:54:13,01:47:43
10968,00:51:07,01:28:09,01:56:56,01:47:44
5382,00:49:03,01:26:13,01:52:33,01:47:45
7162,00:49:27,01:27:23,01:49:01,01:47:45
5169,00:49:10,01:25:51,01:49:03,01:47:45
10289,00:50:19,01:27:28,01:57:21,01:47:46
6158,00:51:28,01:27:38,02:03:18,01:47:46
3962,00:51:28,01:27:37,02:03:19,01:47:47
1039,00:49:42,01:27:20,01:48:35,01:47:47
202,00:48:19,01:25:12,01:58:13,01:47:47
10734,00:47:53,01:25:07,01:52:44,01:47:49
2905,00:51:10,01:28:00,01:57:10,01:47:49
4984,00:49:44,01:26:58,01:56:32,01:47:49
6712,00:52:24,01:28:35,01:53:46,01:47:50
2156,00:49:23,01:26:57,01:52:27,01:47:51
11006,00:52:10,01:28:12,01:54:14,01:47:52
10010,00:51:03,01:27:47,01:49:18,01:47:52
5379,00:49:58,01:27:20,01:53:19,01:47:52
2507,00:51:13,01:28:01,01:58:58,01:47:53
6607,00:49:16,01:26:57,01:49:28,01:47:53
4075,00:50:12,01:26:48,01:54:00,01:47:53
2629,00:53:35,01:30:18,01:52:42,01:47:54
6889,00:49:56,01:27:11,01:52:59,01:47:55
173,00:49:16,01:26:13,01:48:32,01:47:56
10056,00:47:17,01:26:18,01:49:20,01:47:56
10955,00:52:49,01:28:19,01:54:02,01:47:56
3898,00:51:24,01:27:53,01:53:06,01:47:57
10631,00:51:12,01:26:50,01:56:58,01:47:57
1949,00:52:42,01:28:53,02:03:15,01:47:57
2737,00:52:26,01:28:24,01:54:42,01:47:58
7289,00:52:27,01:28:25,01:54:42,01:47:59
5355,00:51:26,01:28:12,01:54:15,01:48:00
10212,00:50:34,01:27:44,01:53:33,01:48:00
700,00:51:04,01:28:05,01:49:23,01:48:00
11067,00:50:57,01:27:54,01:56:44,01:48:01
5994,00:51:27,01:28:06,01:58:46,01:48:02
6429,00:50:01,01:26:59,02:02:42,01:48:02
6500,00:51:07,01:27:42,01:53:43,01:48:02
1877,00:50:29,01:27:04,01:53:38,01:48:03
823,00:50:42,01:27:31,01:53:35,01:48:03
10591,00:50:24,01:27:12,02:02:29,01:48:03
1604,00:48:04,01:26:38,01:53:37,01:48:04
4850,00:53:41,01:30:08,01:49:28,01:48:05
1256,00:50:50,01:27:59,01:59:53,01:48:06
2349,00:52:20,01:28:08,01:57:23,01:48:06
6090,00:51:40,01:28:34,01:58:31,01:48:06
7243,00:50:27,01:27:32,01:53:35,01:48:06
1531,00:50:26,01:27:09,01:54:37,01:48:07
2230,00:50:45,01:27:34,01:53:18,01:48:08
5818,00:52:15,01:29:07,01:59:30,01:48:09
941,00:49:42,01:27:28,01:49:12,01:48:09
3407,00:48:59,01:26:38,01:48:50,01:48:10
10847,00:50:14,01:28:01,01:49:38,01:48:10
3919,00:51:31,01:28:21,01:54:31,01:48:11
4756,00:51:31,01:28:33,01:54:30,01:48:11
2542,00:48:14,01:27:05,01:53:26,01:48:11
10399,00:49:27,01:26:29,01:48:45,01:48:12
6064,00:51:17,01:28:02,01:54:30,01:48:12
10973,00:51:50,01:28:18,01:56:53,01:48:13
1306,00:49:43,01:27:22,01:49:30,01:48:13
3470,00:49:35,01:26:41,01:53:29,01:48:13
3829,00:52:48,01:28:55,01:54:24,01:48:14
10251,00:54:28,01:30:53,01:56:54,01:48:15
1138,00:50:56,01:27:50,01:52:57,01:48:15
4381,00:50:20,01:27:49,01:49:51,01:48:16
6617,00:51:49,01:28:47,01:53:04,01:48:16
10083,00:52:40,01:29:18,01:53:16,01:48:16
585,00:48:49,01:26:24,01:49:36,01:48:16
2003,00:50:47,01:27:39,01:57:04,01:48:16
3039,00:51:24,01:28:10,01:54:47,01:48:17
1466,00:50:11,01:27:41,01:53:19,01:48:17
7218,00:50:00,01:27:16,01:49:29,01:48:17
2927,00:51:29,01:28:23,01:54:26,01:48:18
6808,00:49:09,01:27:14,01:48:58,01:48:18
2057,00:50:28,01:27:33,01:53:32,01:48:18
6646,00:51:10,01:27:56,01:53:31,01:48:19
2901,00:51:22,01:28:28,01:54:15,01:48:19
4307,00:51:53,01:28:30,01:55:05,01:48:20
11648,00:48:41,01:26:07,01:53:01,01:48:20
11624,00:49:38,01:26:58,01:53:00,01:48:21
301,00:51:40,01:28:35,01:58:45,01:48:21
6647,00:51:09,01:27:58,01:53:34,01:48:22
5460,00:52:07,01:28:21,01:58:13,01:48:22
8070,00:49:29,01:26:19,01:54:29,01:48:23
575,00:51:36,01:28:51,02:00:02,01:48:23
10771,00:51:20,01:29:21,01:53:08,01:48:24
7812,00:48:22,01:26:05,01:57:06,01:48:24
4269,00:50:07,01:27:10,01:53:32,01:48:24
10215,00:49:32,01:27:20,01:53:28,01:48:25
10766,00:51:51,01:29:22,01:53:54,01:48:25
604,00:52:47,01:29:54,01:53:42,01:48:25
10756,00:51:47,01:29:18,01:53:54,01:48:25
6673,00:50:56,01:27:51,01:53:53,01:48:25
698,00:50:46,01:28:03,01:58:19,01:48:26
4642,00:51:56,01:28:32,01:59:10,01:48:26
6765,00:51:09,01:27:57,01:53:38,01:48:26
659,00:50:15,01:26:56,01:53:30,01:48:26
3926,00:51:08,01:27:59,01:57:25,01:48:26
5728,00:52:07,01:28:21,01:58:52,01:48:27
10995,00:50:43,01:27:54,01:53:06,01:48:28
10652,00:52:28,01:29:14,01:53:42,01:48:28
5614,00:51:18,01:27:56,02:02:56,01:48:29
6021,00:50:35,01:27:53,01:53:51,01:48:30
6087,00:50:12,01:27:36,01:53:22,01:48:31
10972,00:49:41,01:27:08,01:54:48,01:48:33
4369,00:50:36,01:27:20,01:55:05,01:48:33
3210,00:50:10,01:28:05,01:49:46,01:48:33
10795,00:50:43,01:27:44,01:53:35,01:48:34
3897,00:51:08,01:27:43,01:53:41,01:48:34
10133,00:53:02,01:29:12,01:54:06,01:48:36
603,00:50:39,01:27:53,01:49:37,01:48:36
1079,00:52:39,01:28:52,01:54:29,01:48:36
436,00:51:48,01:28:13,01:49:08,01:48:37
2390,00:51:54,01:28:15,01:54:21,01:48:37
2712,00:50:29,01:27:52,01:54:55,01:48:37
4108,00:50:54,01:27:59,01:57:49,01:48:37
6732,00:51:53,01:28:54,01:55:01,01:48:38
10860,00:49:40,01:28:11,01:49:56,01:48:38
3059,00:54:08,01:30:53,01:54:08,01:48:39
744,00:50:07,01:27:44,01:50:03,01:48:40
930,00:51:18,01:28:02,01:53:42,01:48:40
5189,00:50:18,01:27:57,01:54:10,01:48:41
3060,00:54:10,01:30:54,01:54:08,01:48:41
5718,00:49:56,01:26:53,01:54:34,01:48:41
818,00:50:41,01:27:47,01:53:37,01:48:42
5259,00:50:24,01:27:25,01:59:45,01:48:44
10125,00:52:13,01:28:43,01:55:26,01:48:44
5861,00:50:44,01:28:04,01:53:38,01:48:44
2499,00:50:37,01:27:55,02:06:19,01:48:44
5145,00:49:28,01:28:50,01:54:44,01:48:45
7901,00:51:58,01:28:29,01:54:09,01:48:45
5122,00:51:36,01:28:09,02:00:26,01:48:47
10277,00:52:21,01:28:54,01:58:04,01:48:47
5461,00:51:28,01:28:45,01:58:28,01:48:47
2854,00:50:35,01:27:50,01:53:37,01:48:47
723,00:50:42,01:27:41,01:54:04,01:48:47
752,00:50:40,01:28:32,01:49:44,01:48:48
10760,00:47:22,01:25:33,01:49:25,01:48:48
6348,00:51:53,01:28:53,01:49:53,01:48:48
768,00:49:45,01:27:53,01:49:47,01:48:49
2672,00:50:37,01:28:14,01:49:47,01:48:50
727,00:50:15,01:27:55,01:54:06,01:48:50
5911,00:50:04,01:28:24,01:53:34,01:48:51
7234,00:49:56,01:27:56,01:50:32,01:48:53
2149,00:51:42,01:28:27,01:55:10,01:48:53
2148,00:50:13,01:27:22,01:54:48,01:48:54
2346,00:51:56,01:28:56,01:50:03,01:48:54
2508,00:50:15,01:27:57,01:58:41,01:48:54
5552,00:49:53,01:27:35,01:57:46,01:48:56
2640,00:51:28,01:28:24,01:54:05,01:48:56
5400,00:50:24,01:27:37,01:50:28,01:48:56
8000,00:50:43,01:28:21,01:49:57,01:48:56
6405,00:50:33,01:27:56,01:53:43,01:48:56
7242,00:52:07,01:28:48,01:53:51,01:48:56
108,00:50:14,01:27:28,01:50:16,01:48:57
2516,00:52:22,01:28:55,02:00:32,01:48:57
935,00:50:31,01:28:00,01:49:54,01:48:57
6838,00:51:41,01:27:49,01:54:05,01:48:57
4114,00:51:55,01:28:50,01:57:52,01:48:58
4631,00:52:41,01:29:08,01:57:40,01:48:58
10931,00:54:20,01:29:49,02:08:30,01:48:58
4285,00:50:17,01:27:19,01:54:14,01:48:58
10953,00:52:28,01:29:06,02:00:16,01:48:59
7275,00:50:00,01:27:53,02:05:50,01:49:00
5203,00:49:36,01:27:44,01:49:47,01:49:00
10370,00:51:26,01:28:42,01:54:13,01:49:01
1758,00:50:04,01:28:05,01:49:55,01:49:02
5053,00:50:39,01:27:43,01:50:44,01:49:02
4048,00:50:40,01:27:44,01:50:44,01:49:03
2348,00:49:51,01:27:30,01:50:26,01:49:03
2983,00:51:28,01:28:47,01:59:20,01:49:04
1676,00:48:47,01:27:24,01:49:29,01:49:05
6755,00:49:54,01:27:34,01:50:10,01:49:05
2830,00:50:29,01:27:52,01:59:17,01:49:06
8047,00:51:34,01:28:29,01:58:44,01:49:06
5244,00:52:01,01:29:10,02:00:55,01:49:06
3072,00:52:32,01:29:32,01:50:47,01:49:06
6102,00:49:33,01:26:28,01:54:58,01:49:06
10885,00:52:13,01:29:20,01:57:55,01:49:06
5347,00:49:55,01:27:34,01:50:11,01:49:06
3073,00:52:34,01:29:34,01:50:47,01:49:06
3302,00:51:11,01:28:18,01:54:02,01:49:07
5458,00:52:53,01:29:41,01:54:36,01:49:07
5474,00:52:39,01:28:58,02:05:25,01:49:07
2557,00:51:17,01:28:26,01:54:13,01:49:08
4713,00:52:06,01:28:54,01:55:28,01:49:09
3663,00:50:14,01:28:09,01:50:18,01:49:09
2608,00:53:47,01:30:08,01:59:25,01:49:09
10549,00:52:23,01:28:53,01:59:58,01:49:11
4900,00:50:47,01:27:56,01:50:14,01:49:11
6112,00:51:32,01:28:42,01:58:00,01:49:11
627,00:50:03,01:27:28,01:59:58,01:49:11
3631,00:50:53,01:28:25,01:54:38,01:49:12
2638,00:50:46,01:27:50,01:58:31,01:49:12
10646,00:51:14,01:28:23,01:55:11,01:49:12
6792,00:52:08,01:28:41,01:54:17,01:49:12
3296,00:51:38,01:28:53,01:54:20,01:49:12
2216,00:50:56,01:28:13,01:58:36,01:49:13
6486,00:50:45,01:29:01,01:54:07,01:49:14
918,00:50:01,01:28:23,02:00:06,01:49:14
2088,00:52:16,01:29:31,01:54:10,01:49:15
1894,00:52:46,01:29:36,01:55:21,01:49:16
5281,00:51:52,01:29:06,01:59:32,01:49:17
746,00:51:53,01:28:51,02:05:50,01:49:18
7828,00:51:58,01:28:46,01:58:06,01:49:18
4077,00:49:36,01:27:51,01:50:05,01:49:18
3626,00:49:39,01:27:51,01:50:05,01:49:19
8083,00:51:59,01:28:48,01:58:05,01:49:19
1244,00:51:22,01:28:29,01:53:56,01:49:19
2509,00:52:29,01:29:56,01:55:24,01:49:20
6794,00:50:24,01:27:21,01:55:13,01:49:21
2968,00:51:12,01:28:43,01:50:43,01:49:21
73,00:50:03,01:27:27,01:54:14,01:49:22
7935,00:49:55,01:27:23,01:54:47,01:49:22
10440,00:52:40,01:29:05,01:50:40,01:49:23
5331,00:50:16,01:26:38,02:01:12,01:49:24
10249,00:53:09,01:30:27,01:55:15,01:49:24
10867,00:50:16,01:27:54,01:49:58,01:49:24
7181,00:50:45,01:29:05,01:58:20,01:49:25
2381,00:52:03,01:29:23,01:55:37,01:49:25
1585,00:52:27,01:29:39,01:55:36,01:49:26
7913,00:52:51,01:29:31,01:58:56,01:49:26
2955,00:51:44,01:28:51,01:58:28,01:49:27
625,00:51:11,01:28:48,01:54:06,01:49:27
5899,00:50:41,01:28:24,01:54:21,01:49:28
10499,00:50:20,01:28:43,01:54:11,01:49:28
5596,00:53:09,01:28:58,01:55:59,01:49:28
10689,00:50:16,01:28:49,01:54:08,01:49:29
52,00:49:24,01:27:47,01:51:00,01:49:29
8028,00:50:28,01:28:14,01:54:26,01:49:29
10141,00:50:17,01:28:52,01:54:10,01:49:30
5127,00:53:40,01:30:05,02:01:16,01:49:30
10598,00:52:38,01:29:39,01:51:07,01:49:30
5399,00:52:04,01:29:32,01:55:44,01:49:31
6387,00:49:15,01:26:49,01:50:23,01:49:31
2176,00:52:52,01:29:59,02:00:13,01:49:32
3078,00:51:30,01:28:42,01:54:18,01:49:32
10486,00:55:08,01:30:31,01:58:52,01:49:34
3742,00:48:43,01:26:14,01:51:10,01:49:34
6101,00:49:35,01:27:12,01:55:25,01:49:34
6974,00:51:46,01:29:34,01:55:27,01:49:35
7172,00:53:22,01:30:00,01:55:41,01:49:35
10059,00:49:27,01:27:14,01:50:13,01:49:35
1242,00:48:11,01:26:43,01:54:18,01:49:36
5398,00:52:05,01:29:09,01:55:01,01:49:37
3526,00:52:37,01:29:40,01:56:18,01:49:37
2408,00:51:54,01:29:17,01:59:16,01:49:39
2314,00:51:34,01:29:14,01:54:21,01:49:40
10480,00:50:10,01:28:00,01:55:16,01:49:40
1158,00:51:38,01:29:11,01:54:19,01:49:40
2228,00:51:37,01:29:37,01:54:32,01:49:41
3685,00:51:37,01:28:50,01:54:44,01:49:41
3893,00:50:46,01:28:11,01:58:24,01:49:42
10021,00:51:02,01:27:34,01:55:06,01:49:42
5577,00:47:22,01:26:01,01:54:21,01:49:42
885,00:49:01,01:26:50,01:50:18,01:49:43
1452,00:51:05,01:28:38,01:51:19,01:49:43
5951,00:49:49,01:27:58,01:58:40,01:49:43
655,00:51:05,01:28:38,01:51:18,01:49:43
5784,00:50:04,01:27:45,01:55:55,01:49:44
5431,00:52:03,01:29:06,01:55:23,01:49:45
1293,00:52:03,01:29:07,01:55:23,01:49:45
3885,00:50:57,01:29:33,01:56:27,01:49:45
10357,00:51:56,01:29:38,01:58:28,01:49:46
772,00:51:54,01:29:40,01:56:13,01:49:47
626,00:51:59,01:29:25,01:59:53,01:49:47
7180,00:53:16,01:29:23,01:56:13,01:49:47
4586,00:52:26,01:29:49,02:00:01,01:49:48
1775,00:49:43,01:27:28,01:59:34,01:49:48
10265,00:53:57,01:29:53,02:00:59,01:49:48
5462,00:51:18,01:28:51,02:04:04,01:49:49
1782,00:51:42,01:29:08,01:54:46,01:49:49
2731,00:52:47,01:29:45,01:59:02,01:49:50
10926,00:54:30,01:30:38,02:07:43,01:49:50
2094,00:49:09,01:27:10,01:50:58,01:49:51
1766,00:51:44,01:29:08,01:54:48,01:49:51
3592,00:50:26,01:28:59,01:51:31,01:49:53
197,00:49:52,01:29:30,01:50:07,01:49:53
1955,00:51:49,01:29:42,02:00:16,01:49:54
4170,00:51:55,01:29:22,01:55:26,01:49:55
1682,00:50:52,01:29:34,01:51:01,01:49:55
6111,00:52:28,01:28:57,02:00:19,01:49:57
2419,00:51:37,01:29:13,01:54:55,01:49:57
10331,00:53:20,01:30:46,01:59:49,01:49:58
954,00:50:40,01:28:35,01:54:35,01:49:59
2395,00:52:35,01:29:56,01:58:38,01:49:59
3586,00:50:25,01:28:34,02:00:59,01:49:59
10719,00:53:16,01:29:27,01:59:03,01:50:00
10913,00:49:53,01:30:53,01:58:54,01:50:00
2534,00:52:21,01:29:44,01:59:58,01:50:00
3653,00:53:21,01:30:01,02:00:32,01:50:00
5751,00:51:47,01:29:04,02:04:08,01:50:01
667,00:50:55,01:28:49,01:51:12,01:50:02
10712,00:51:09,01:29:03,01:51:12,01:50:02
2293,00:51:27,01:29:05,01:56:32,01:50:03
976,00:51:18,01:29:02,01:54:59,01:50:04
6697,00:51:37,01:29:16,01:51:26,01:50:04
2766,00:52:26,01:29:31,02:00:18,01:50:05
3355,00:52:16,01:29:20,02:00:10,01:50:05
10299,00:53:50,01:30:36,01:56:03,01:50:05
10295,00:53:50,01:30:36,01:56:03,01:50:05
1193,00:49:13,01:27:17,01:51:19,01:50:07
10841,00:52:51,01:29:32,02:01:47,01:50:08
1349,00:49:49,01:28:12,01:55:08,01:50:10
7147,00:52:17,01:29:14,02:01:17,01:50:10
10588,00:52:32,01:29:45,02:00:02,01:50:11
128,00:54:33,01:30:46,02:02:10,01:50:11
1536,00:51:10,01:28:45,01:56:34,01:50:12
4735,00:52:41,01:29:33,01:56:10,01:50:12
5531,00:51:46,01:29:08,02:01:52,01:50:12
1021,00:52:00,01:29:34,01:59:06,01:50:14
6413,00:51:51,01:29:48,01:51:06,01:50:14
5023,00:51:54,01:29:33,01:59:16,01:50:15
1229,00:52:03,01:29:44,01:55:16,01:50:15
1505,00:52:03,01:29:57,01:59:11,01:50:16
7032,00:52:21,01:29:44,02:00:14,01:50:16
10545,00:52:18,01:29:54,01:55:35,01:50:16
1822,00:52:14,01:30:06,01:50:53,01:50:16
10355,00:53:30,01:30:47,01:59:33,01:50:17
6122,00:51:45,01:29:18,01:56:01,01:50:17
1074,00:52:38,01:30:40,01:55:58,01:50:17
371,00:51:51,01:29:10,01:59:49,01:50:19
2811,00:54:41,01:31:30,02:00:08,01:50:19
7297,00:54:11,01:30:47,02:00:08,01:50:20
3678,00:49:16,01:28:22,01:51:35,01:50:20
2709,00:54:34,01:31:31,01:55:31,01:50:20
10685,00:52:50,01:30:54,02:00:17,01:50:20
6773,00:51:58,01:29:26,01:56:31,01:50:21
7981,00:51:58,01:29:28,01:56:24,01:50:21
10838,00:52:52,01:29:34,02:02:00,01:50:22
1493,00:51:58,01:29:51,01:59:33,01:50:22
6300,00:48:54,01:28:51,01:51:09,01:50:23
3054,00:50:57,01:28:28,01:56:07,01:50:23
2771,00:52:09,01:29:47,01:56:06,01:50:23
3191,00:53:34,01:30:21,01:52:06,01:50:24
2268,00:52:18,01:29:13,02:05:12,01:50:25
7949,00:54:35,01:31:25,01:55:50,01:50:25
6108,00:51:59,01:29:57,01:55:29,01:50:25
10661,00:53:51,01:31:16,02:06:05,01:50:26
4518,00:53:02,01:30:25,01:59:09,01:50:26
5987,00:53:13,01:30:52,01:55:27,01:50:27
5186,00:50:17,01:29:13,01:51:39,01:50:27
4207,00:52:07,01:30:35,02:02:14,01:50:27
7061,00:52:25,01:29:37,01:55:40,01:50:28
657,00:51:14,01:29:28,01:55:29,01:50:29
6443,00:51:15,01:29:34,01:56:37,01:50:29
5947,00:52:01,01:29:59,01:59:26,01:50:29
10981,00:52:47,01:30:21,02:00:30,01:50:29
10105,00:51:45,01:29:49,02:01:21,01:50:30
6313,00:50:53,01:28:50,01:51:15,01:50:30
3748,00:51:49,01:29:42,02:04:41,01:50:31
1994,00:52:45,01:29:45,01:56:37,01:50:31
3344,00:52:23,01:30:00,02:06:01,01:50:32
964,00:51:44,01:29:56,02:04:45,01:50:32
11653,00:47:42,01:26:47,01:55:11,01:50:33
6009,00:50:50,01:28:48,01:55:53,01:50:33
5297,00:51:01,01:29:02,01:51:25,01:50:33
5877,00:52:28,01:30:02,02:01:50,01:50:34
10811,00:51:02,01:29:35,01:51:04,01:50:34
3272,00:51:32,01:29:33,02:01:37,01:50:34
4895,00:52:38,01:30:01,01:56:48,01:50:34
8010,00:53:06,01:30:24,01:56:49,01:50:36
3492,00:52:45,01:29:57,02:02:09,01:50:36
5322,00:53:12,01:31:19,01:55:31,01:50:36
2730,00:52:36,01:29:18,02:05:02,01:50:37
4531,00:54:01,01:31:29,01:59:59,01:50:39
5221,00:51:52,01:29:47,01:56:39,01:50:39
6072,00:54:14,01:29:43,02:05:18,01:50:40
2705,00:50:12,01:28:11,01:55:53,01:50:41
4693,00:53:49,01:32:07,01:55:33,01:50:42
2177,00:55:53,01:31:39,02:00:51,01:50:42
967,00:52:21,01:29:34,02:05:07,01:50:43
2887,00:50:14,01:29:18,02:00:52,01:50:43
5992,00:52:36,01:30:15,01:59:24,01:50:44
3402,00:52:03,01:30:18,01:56:38,01:50:44
899,00:49:01,01:25:39,01:52:00,01:50:44
6096,00:50:09,01:29:18,01:52:03,01:50:45
1201,00:50:44,01:29:41,01:51:29,01:50:46
5585,00:50:34,01:28:30,01:55:49,01:50:46
10407,00:52:43,01:30:36,01:59:58,01:50:47
2420,00:51:42,01:29:39,01:59:42,01:50:48
2580,00:54:02,01:32:12,02:06:37,01:50:48
506,00:51:51,01:29:36,02:02:27,01:50:49
6527,00:53:04,01:30:24,01:52:10,01:50:50
6483,00:53:01,01:30:13,01:56:40,01:50:50
7064,00:51:52,01:29:07,01:57:20,01:50:50
8045,00:53:32,01:31:19,01:56:49,01:50:51
146,00:52:59,01:30:24,02:00:58,01:50:52
5763,00:53:33,01:30:35,01:57:28,01:50:52
4094,00:54:11,01:31:43,02:00:03,01:50:55
5492,00:52:25,01:29:57,02:00:07,01:50:55
7247,00:53:16,01:30:46,02:00:52,01:50:56
10979,00:50:49,01:29:23,01:55:34,01:50:56
2789,00:52:45,01:30:32,01:59:45,01:50:56
3845,00:51:39,01:29:47,01:56:58,01:50:56
6410,00:51:43,01:29:37,02:00:23,01:50:56
11093,00:49:02,01:27:20,01:55:53,01:50:56
7906,00:51:28,01:29:29,01:57:38,01:50:56
3766,00:53:36,01:31:04,02:02:33,01:50:57
6932,00:50:33,01:29:28,01:52:07,01:50:58
6147,00:50:33,01:29:23,01:52:12,01:50:58
1212,00:53:46,01:30:34,01:57:41,01:51:00
3797,00:52:00,01:30:29,02:01:17,01:51:01
2665,00:50:01,01:29:09,02:05:44,01:51:01
6132,00:51:20,01:29:35,02:00:52,01:51:01
4303,00:51:50,01:29:11,01:57:46,01:51:02
4822,00:52:50,01:30:00,02:02:03,01:51:04
2551,00:52:11,01:30:01,02:02:21,01:51:04
427,00:49:22,01:29:32,01:52:32,01:51:06
4412,00:51:46,01:30:09,01:55:54,01:51:06
5409,00:51:15,01:29:54,01:56:10,01:51:06
7806,00:53:17,01:30:16,01:56:22,01:51:08
4603,00:50:40,01:29:30,01:56:36,01:51:08
4800,00:50:39,01:29:12,01:56:25,01:51:08
2188,00:50:53,01:28:31,02:06:30,01:51:08
6945,00:52:59,01:30:29,01:57:13,01:51:08
5151,00:53:26,01:31:22,02:00:10,01:51:09
5080,00:50:29,01:29:30,01:57:14,01:51:09
6571,00:53:27,01:31:06,01:57:55,01:51:10
2916,00:50:24,01:28:26,01:52:26,01:51:10
2733,00:51:52,01:29:37,01:57:53,01:51:10
66,00:52:15,01:30:03,02:00:47,01:51:11
385,00:50:57,01:29:54,01:52:26,01:51:11
11075,00:52:37,01:30:16,01:56:37,01:51:12
2963,00:52:13,01:30:10,02:02:34,01:51:12
2342,00:53:51,01:31:12,01:56:41,01:51:13
434,00:55:45,01:32:44,01:57:06,01:51:13
6120,00:53:51,01:31:11,01:56:41,01:51:13
2162,00:51:04,01:29:31,01:51:55,01:51:14
2836,00:53:01,01:30:39,01:56:00,01:51:15
1410,00:52:18,01:30:23,02:07:26,01:51:15
3349,00:50:57,01:29:57,02:02:41,01:51:16
2944,00:50:41,01:29:33,01:52:14,01:51:16
502,00:50:05,01:29:06,01:52:32,01:51:17
307,00:51:03,01:29:59,01:55:59,01:51:18
4793,00:53:00,01:31:05,01:56:18,01:51:18
6397,00:53:10,01:30:59,02:03:10,01:51:18
5387,00:51:04,01:29:59,01:56:00,01:51:18
5319,00:53:25,01:31:06,01:59:57,01:51:19
4694,00:53:48,01:32:05,01:56:11,01:51:19
4853,00:53:11,01:31:05,02:05:40,01:51:20
5673,00:51:49,01:30:55,02:01:08,01:51:20
10307,00:52:49,01:30:51,01:57:15,01:51:20
3977,00:52:25,01:30:14,01:56:40,01:51:20
5989,00:49:22,01:27:26,01:52:54,01:51:20
6349,00:50:25,01:29:10,01:56:35,01:51:20
1670,00:52:03,01:30:10,01:56:20,01:51:21
1769,00:51:07,01:28:41,02:05:32,01:51:22
1254,00:52:54,01:30:48,02:01:43,01:51:23
2262,00:53:38,01:31:28,01:58:04,01:51:23
1966,00:52:05,01:30:11,02:00:19,01:51:25
2477,00:53:40,01:30:49,02:01:45,01:51:25
1157,00:54:12,01:31:36,02:00:54,01:51:25
2723,00:51:28,01:29:36,02:05:41,01:51:26
6271,00:52:42,01:30:58,01:57:33,01:51:26
749,00:50:17,01:29:39,02:00:05,01:51:27
6047,00:53:24,01:31:19,02:01:59,01:51:28
10298,00:52:52,01:30:49,02:02:04,01:51:28
485,00:53:51,01:31:27,01:56:39,01:51:29
4480,00:53:24,01:31:18,02:02:01,01:51:29
1208,00:50:53,01:29:04,02:00:16,01:51:30
5807,00:51:32,01:30:03,01:57:42,01:51:30
3803,00:50:46,01:29:05,01:56:48,01:51:30
5629,00:52:41,01:31:14,02:01:40,01:51:30
2225,00:52:12,01:30:14,02:00:38,01:51:31
4821,00:52:29,01:30:17,02:06:40,01:51:31
6038,00:53:10,01:30:33,02:01:20,01:51:31
762,00:53:12,01:30:35,01:56:45,01:51:31
5358,00:52:24,01:30:32,01:56:32,01:51:32
1494,00:52:25,01:30:36,01:56:32,01:51:33
4573,00:51:44,01:29:58,01:56:22,01:51:34
5191,00:50:51,01:30:01,02:00:18,01:51:34
1618,00:53:12,01:30:32,01:57:27,01:51:35
3123,00:47:54,01:28:46,01:52:00,01:51:35
10728,00:51:52,01:30:03,02:00:54,01:51:35
2635,00:52:35,01:30:39,02:02:15,01:51:36
4266,00:54:38,01:32:16,01:57:45,01:51:36
6325,00:54:20,01:31:20,01:57:10,01:51:36
4872,00:54:00,01:31:18,02:06:50,01:51:36
4270,00:54:38,01:32:16,01:57:45,01:51:36
1946,00:49:54,01:30:21,01:58:24,01:51:38
5000,00:53:29,01:30:44,01:57:51,01:51:39
4946,00:52:39,01:30:29,02:00:37,01:51:39
566,00:52:31,01:30:07,01:52:48,01:51:39
116,00:52:59,01:30:47,02:07:14,01:51:41
41,00:51:48,01:29:46,01:56:38,01:51:41
